"","","s0"
"5192",61166,-0.0666681904859932
"5193",62541,-0.0666681904859932
"5194",57568,-0.0575122178306365
"5195",57213,0.129087657460621
"5196",60540,0.105421748914488
"5197",59443,0.145948427277649
"5198",61133,-0.322614235207693
"5199",59579,0.141565592641629
"5200",58026,-0.0135098369558779
"5201",58497,0.180597298561792
"5202",60656,0.0186042315338259
"5203",60784,0.134638726656031
"5204",59107,0.134638726656031
"5205",61538,3.93330317881669
"5206",59730,0.0147145993254041
"5207",59150,-0.52342122950262
"5208",61916,0.145948427277649
"5209",57349,10.1328703887614
"5210",59143,10.0169442628394
"5211",61706,0.168599455636494
"5212",58826,0.0142213968978061
"5213",62905,0.105421748914488
"5214",61561,0.142987565051615
"5215",60339,0.150046292950373
"5216",59892,10.1858868224588
"5217",59535,-0.0666681904859932
"5218",59002,0.126960793283176
"5219",28517,-0.0805093179386591
"5220",60956,0.165119229341156
"5221",60039,0.0982622302749622
"5222",59853,0.315950345872337
"5223",60218,0.106387838311029
"5224",60398,-3.41441915756899
"5225",60019,0.0883025060827825
"5226",61860,0.103588078594081
"5227",59352,0.165119229341156
"5228",61203,0.113056517998004
"5229",58949,0.134638726656031
"5230",59439,0.0612593491206533
"5231",61491,0.120260908667387
"5232",60174,0.106387838311029
"5233",62181,0.0142213968978061
"5234",58829,0.0186042315338259
"5235",58511,20.0429943137777
"5236",59421,0.145948427277649
"5237",58560,0.0899561115885024
"5238",60857,10.2511362211784
"5239",59021,0.0499496484990355
"5240",60214,0.183627593104194
"5241",60741,0.0613276243935776
"5242",66294,0.152205559718736
"5243",59032,0.134638726656031
"5244",63000,0.00635613156276385
"5245",61270,0.0883025060827825
"5246",60436,0.0494415087500566
"5247",62584,19.9695664782139
"5248",61558,0.105421748914488
"5249",60433,0.120260908667387
"5250",60420,0.105421748914488
"5251",59840,-0.0666681904859932
"5252",62591,10.1688829425207
"5253",61567,0.407228110137779
"5254",63062,0.0219023987957948
"5255",62902,0.150046292950373
"5256",59598,10.1688829425207
"5257",60819,0.134638726656031
"5258",59258,0.0600850689425902
"5259",59385,-0.0329308891995432
"5260",59129,0.125298330689168
"5261",59206,0.125298330689168
"5262",62287,12.2488934005222
"5263",59167,0.121622982603051
"5264",59976,0.0947571484592968
"5265",58607,25.0634082376423
"5266",59919,0.145948427277649
"5267",62762,26.5426773705458
"5268",61011,-0.322614235207693
"5269",60971,0.165119229341156
"5270",60210,0.106387838311029
"5271",60067,0.113056517998004
"5272",57734,0.149003859660059
"5273",60028,-0.0600540827792047
"5274",62346,10.0185748326879
"5275",61750,0.157587065858514
"5276",59165,3.44792629161212
"5277",62613,0.141565592641629
"5278",60531,0.120260908667387
"5279",60878,0.152970969620262
"5280",57667,0.139348254698236
"5281",60378,10.0185748326879
"5282",57565,0.139348254698236
"5283",59928,0.121685391917924
"5284",57876,0.139348254698236
"5285",60401,0.150046292950373
"5286",57402,-0.16962794369449
"5287",61294,23.6803217194664
"5288",58806,0.0142213968978061
"5289",60272,0.105421748914488
"5290",58875,10.039819455639
"5291",61267,0.138961261613705
"5292",59112,0.134638726656031
"5293",59338,23.487685918431
"5294",60765,0.0142213968978061
"5295",62882,10.2188731044594
"5296",61679,0.0142213968978061
"5297",60870,3.46282254627176
"5298",58945,-0.129691666249992
"5299",59474,0.141565592641629
"5300",61380,0.105421748914488
"5301",62208,0.0186042315338259
"5302",59048,0.040549569202544
"5303",61955,10.1613121641262
"5304",62800,0.14382655017247
"5305",62761,10.9967167187255
"5306",62771,0.106387838311029
"5307",60320,0.120260908667387
"5308",61238,0.0289282271815193
"5309",62373,0.20320937373555
"5310",57278,-0.529267011352674
"5311",61690,0.125298330689168
"5312",58813,15.3081873791047
"5313",62846,10.1930629788911
"5314",60195,0.106387838311029
"5315",57160,16.3873976497839
"5316",61371,0.0707506595612592
"5317",59983,-0.466048979381934
"5318",60860,0.134638726656031
"5319",58608,29.8207616167168
"5320",60276,0.105421748914488
"5321",62626,0.141565592641629
"5322",60152,0.187341001271231
"5323",60678,0.0186042315338259
"5324",62960,-0.0331208204115647
"5325",62215,10.0176492589577
"5326",58665,0.0186042315338259
"5327",59824,24.9043714916086
"5328",60255,0.14382655017247
"5329",60757,0.0514464933108671
"5330",58819,0.0142213968978061
"5331",62335,0.121622982603051
"5332",61186,0.145948427277649
"5333",59373,0.165119229341156
"5334",62641,29.7219796721699
"5335",58738,0.474020013293932
"5336",62657,0.145948427277649
"5337",60274,23.7576437984815
"5338",60246,0.106387838311029
"5339",59388,0.185216993206189
"5340",58722,0.0142213968978061
"5341",59124,0.125298330689168
"5342",61334,0.187341001271231
"5343",61067,0.0147145993254041
"5344",57012,0.00994677241743904
"5345",59181,0.194239745752055
"5346",60532,10.7196393864989
"5347",58491,0.0991495000163301
"5348",60963,0.165119229341156
"5349",62438,-0.0329308891995432
"5350",61673,0.124615768929814
"5351",61856,0.0147145993254041
"5352",58975,0.0499496484990355
"5353",63199,15.2916014056219
"5354",58615,0.0186042315338259
"5355",63119,0.0182367683675385
"5356",59973,10.1981878735572
"5357",61163,0.141565592641629
"5358",58595,0.0855732769524823
"5359",60064,0.113056517998004
"5360",57739,0.134235312106948
"5361",58847,0.0142213968978061
"5362",57519,0.0231404640254925
"5363",63258,10.0523775249958
"5364",60586,0.105421748914488
"5365",62884,0.120260908667387
"5366",58911,0.0514464933108671
"5367",60392,0.120260908667387
"5368",58938,0.134638726656031
"5369",59012,0.125298330689168
"5370",59170,0.125298330689168
"5371",62449,-0.0600186107034341
"5372",57167,0.119017153538491
"5373",57676,0.212206748520984
"5374",59041,0.125298330689168
"5375",58935,0.157587065858514
"5376",62159,0.00526703343150716
"5377",60004,0.0289282271815193
"5378",60897,0.125298330689168
"5379",60033,3.54289901936229
"5380",59963,0.138961261613705
"5381",57459,0.134235312106948
"5382",59088,0.134638726656031
"5383",61276,17.7072318821845
"5384",57440,0.179663016974797
"5385",61454,-0.0194955231208814
"5386",59505,0.141565592641629
"5387",60168,10.2123973914389
"5388",62755,-0.0600540827792047
"5389",61222,-1.27831546523779
"5390",59602,20.1241030109044
"5391",58554,10.1472691405253
"5392",61347,0.137212555573584
"5393",61356,0.137212555573584
"5394",59310,0.185216993206189
"5395",58999,0.125298330689168
"5396",59214,0.134638726656031
"5397",62034,0.0915648674812619
"5398",63742,19.6658580245699
"5399",59174,-0.074696832340687
"5400",60043,0.138961261613705
"5401",59282,15.4603337645488
"5402",60812,0.125298330689168
"5403",60902,0.149362645323846
"5404",62888,-0.110931057128977
"5405",62682,0.141565592641629
"5406",60119,10.1981878735572
"5407",58557,0.180597298561792
"5408",60443,0.120260908667387
"5409",63243,3.47116350143794
"5410",60557,0.150046292950373
"5411",61605,0.0142213968978061
"5412",60199,15.3081873791047
"5413",63779,0.0259409600768774
"5414",57456,10.7065468157931
"5415",60060,15.451995821717
"5416",59138,0.125298330689168
"5417",61988,0.138961261613705
"5418",59889,0.141565592641629
"5419",59527,3.49461483539396
"5420",60384,0.0768280443660478
"5421",62856,0.105421748914488
"5422",60089,-0.0600540827792047
"5423",59528,0.141565592641629
"5424",60306,0.105421748914488
"5425",59415,0.185216993206189
"5426",60094,0.138961261613705
"5427",61469,15.4906820935305
"5428",60058,0.221162412956764
"5429",60056,10.1981878735572
"5430",62819,0.280310045245854
"5431",60568,3.5788010792546
"5432",57647,0.132343146974132
"5433",61966,0.0289282271815193
"5434",62876,0.0522338387046319
"5435",61897,11.9049434469819
"5436",61247,10.1613121641262
"5437",58532,-0.00872436809658764
"5438",59155,0.134638726656031
"5439",61255,0.0883025060827825
"5440",60223,0.14382655017247
"5441",61940,3.44092891298028
"5442",61225,0.138961261613705
"5443",62744,-0.0233678619803364
"5444",62423,0.0499496484990355
"5445",59815,0.145948427277649
"5446",59158,0.121622982603051
"5447",59451,0.0147145993254041
"5448",58571,0.0899561115885024
"5449",58901,0.0142213968978061
"5450",57813,-0.297497844459374
"5451",62892,0.120260908667387
"5452",62107,-0.0194955231208814
"5453",60031,0.0883025060827825
"5454",60687,0.0142213968978061
"5455",61303,11.4539607425414
"5456",62936,10.9808063914482
"5457",60008,0.138961261613705
"5458",61120,0.137212555573584
"5459",59745,15.463627792656
"5460",60544,0.120260908667387
"5461",62388,0.20320937373555
"5462",60358,0.120260908667387
"5463",59194,20.4066489018755
"5464",60198,0.215339650419098
"5465",59279,0.125298330689168
"5466",62835,0.120260908667387
"5467",58983,10.1320589736264
"5468",62909,-0.0362700129615539
"5469",57597,-0.173877555624087
"5470",59203,10.0185748326879
"5471",60293,-0.0194955231208814
"5472",59685,0.0147145993254041
"5473",61291,0.0289282271815193
"5474",57067,-1.29309096430312
"5475",60942,0.185216993206189
"5476",60960,3.5472868163223
"5477",61244,0.138961261613705
"5478",61251,0.138961261613705
"5479",60172,3.6018852400677
"5480",59756,0.141565592641629
"5481",59696,0.146848885383376
"5482",61854,15.463627792656
"5483",59058,0.125298330689168
"5484",61048,10.4005674216664
"5485",62783,-0.0779946881744873
"5486",60935,0.125298330689168
"5487",61524,0.508701597257388
"5488",62852,-0.0194955231208814
"5489",57932,-0.0546673252239684
"5490",60313,0.0522338387046319
"5491",62060,-0.751625690994031
"5492",59623,0.141565592641629
"5493",59284,10.0185748326879
"5494",59587,0.141565592641629
"5495",61933,0.145948427277649
"5496",59196,0.125298330689168
"5497",60967,0.185216993206189
"5498",60128,0.138961261613705
"5499",60347,-0.0911193591196431
"5500",59548,0.132057544018228
"5501",57270,10.0100698585159
"5502",62395,0.115483021687671
"5503",13286,-0.175122507364639
"5504",25455,9.48135995540089
"5505",280,6.12268422294039
"5506",4378,11.7949911675594
"5507",23482,0.192403124409786
"5508",25084,11.759004175444
"5509",18564,4.45365267060218
"5510",12655,0.155160673751159
"5511",26584,4.73251531262883
"5512",27067,0.269873343579011
"5513",29415,0.184129892859156
"5514",19290,0.154521183696116
"5515",13871,4.64856820149821
"5516",1298,4.64586595511375
"5517",17090,0.0839388583347622
"5518",15736,0.0847775131390368
"5519",27379,0.0526029873345861
"5520",26342,-0.059068545206854
"5521",32599,0.15470187228339
"5522",27060,0.010431237872208
"5523",30705,0.061345053939373
"5524",21756,0.115205741021689
"5525",21558,0.0924303386773012
"5526",23247,4.87118700797271
"5527",31511,11.2612792208894
"5528",25918,0.0890925159124068
"5529",3530,5.58303600469279
"5530",3591,5.43055906390929
"5531",13270,0.130014967552125
"5532",31752,0.348929340863729
"5533",28878,0.111723681918764
"5534",31167,-0.0193357270614538
"5535",17077,0.105440063879969
"5536",29193,0.0952407074462978
"5537",31468,5.04494780520859
"5538",15560,4.4766286443257
"5539",22324,0.193310003186746
"5540",9505,0.0388173733977879
"5541",22310,4.05580745885802
"5542",24967,4.62973231677156
"5543",32169,5.2532851216258
"5544",8964,4.23721250806598
"5545",20597,0.0799131675643728
"5546",23784,-0.00286293635299986
"5547",17562,-0.656088632691798
"5548",30554,0.12817695999619
"5549",21112,0.285061947067926
"5550",28704,0.145316552786883
"5551",19572,-0.259237950550956
"5552",25983,0.214602981610136
"5553",19727,0.109365930917533
"5554",2938,4.46896907467945
"5555",26302,0.159886665401216
"5556",16893,0.0525839558377476
"5557",24042,5.32257346048754
"5558",30383,0.19661411311845
"5559",32347,-0.200818876730947
"5560",11971,0.0215752112462907
"5561",33127,10.5145367788206
"5562",32270,0.0518436987189036
"5563",6586,-0.459491836112062
"5564",29846,10.8866144942783
"5565",30519,-0.0620670012919841
"5566",20414,4.36671865048202
"5567",23848,-0.228826505581141
"5568",32598,11.7768201780579
"5569",5311,0.0888537034107385
"5570",26558,0.157203611273641
"5571",17103,4.64065281918738
"5572",20377,2.42126726457505
"5573",21778,0.0788303475376179
"5574",16354,0.101670361163861
"5575",1818,0.163373835476426
"5576",29253,-0.109377837889147
"5577",29172,0.272454995230342
"5578",32843,0.0631600375586568
"5579",13632,-0.0563688746529124
"5580",13657,-0.805483131203925
"5581",27214,0.0172037336063944
"5582",13483,-0.0892525542836236
"5583",23468,10.505001893246
"5584",22791,5.2007041084369
"5585",16254,11.0171658584694
"5586",32307,0.00999456890294852
"5587",2023,-0.0701739516279713
"5588",26290,4.77051576531396
"5589",852,4.5543494126393
"5590",24465,4.71253571429379
"5591",24935,0.0991595408967886
"5592",3119,0.389935994302204
"5593",30334,0.496745161281125
"5594",29623,0.0671335061804307
"5595",31683,0.0317793099378609
"5596",27435,-0.0179949274007989
"5597",29604,12.14081818097
"5598",19305,0.296127200674583
"5599",33017,4.88593722594649
"5600",5880,0.0306193328077986
"5601",18776,0.138208109366488
"5602",5019,4.29562042441058
"5603",26913,0.133812646975231
"5604",26241,5.19279055628474
"5605",20638,-0.042318684686806
"5606",18082,-0.0123671332863337
"5607",29498,0.228916191552861
"5608",23865,0.000432802017111263
"5609",4061,4.31692347796717
"5610",4797,0.296934943561069
"5611",29294,-0.00261704881821273
"5612",1100,-0.269077715260005
"5613",27538,0.048455772015389
"5614",23450,0.150148957616737
"5615",29016,-0.277875639064286
"5616",27828,-0.0458410941288416
"5617",25791,0.172058710500169
"5618",25849,0.325122678312206
"5619",27949,0.104691709123005
"5620",18227,0.114798869867394
"5621",10465,-0.11547685548307
"5622",23615,-0.322001346585267
"5623",31092,2.12105085656857
"5624",19380,0.024510938561843
"5625",3308,0.316614662283942
"5626",13174,10.7417649850908
"5627",33777,0.0333820551762262
"5628",4157,7.03047497972271
"5629",28232,0.0281848367301181
"5630",28330,0.0620309769401776
"5631",21179,0.0308943943759405
"5632",11738,15.1428313385385
"5633",31423,11.7503174359472
"5634",30029,0.0247667423091436
"5635",22645,4.92977043299185
"5636",11322,0.293879049323203
"5637",34289,-0.0302302886405525
"5638",18470,-0.0174244967878292
"5639",26710,0.131748408284461
"5640",12197,0.0951796150929843
"5641",33750,8.3412898876637
"5642",5371,4.12689282045733
"5643",9689,0.0903956011441741
"5644",18676,-0.125263478052304
"5645",28862,0.0343348251813711
"5646",13577,10.0286212582611
"5647",18577,20.4183604423906
"5648",31041,1.0250969264166
"5649",15937,0.589974919669474
"5650",1679,-0.0133908804434508
"5651",25197,4.71463533100301
"5652",4289,-0.07558568819467
"5653",2370,0.0517748249492553
"5654",19099,0.128660753711854
"5655",22743,-0.16943702453009
"5656",15111,0.102314055627544
"5657",20363,4.52768104564608
"5658",27896,0.149578055733683
"5659",33037,0.0994913447077588
"5660",26320,0.164421519909482
"5661",138,18.8640330773917
"5662",21326,10.5948756133266
"5663",25956,0.543893112826273
"5664",23038,0.17137564265974
"5665",18297,-0.437937218155592
"5666",30660,0.125420725523057
"5667",29673,0.010947454781843
"5668",27642,-0.0216173464900498
"5669",31271,11.4148768320368
"5670",28604,4.82125056726415
"5671",33910,1.72932926348817
"5672",21899,4.66923290135042
"5673",18893,0.00930598832127772
"5674",29138,0.0483304482438904
"5675",17140,-0.0871261879004161
"5676",6932,2.00039597269798
"5677",939,-0.114069767680095
"5678",12190,4.48885531702282
"5679",32216,4.78788521656124
"5680",11409,0.240549448920699
"5681",34431,0.150716801918293
"5682",16288,0.044043194000523
"5683",28336,1.4524700185413
"5684",985,5.01361509836738
"5685",34670,-0.107001641565624
"5686",20422,0.166766027255297
"5687",26245,0.143162529483793
"5688",31241,0.0164895018499449
"5689",30550,0.228158286172673
"5690",15917,4.50698647088847
"5691",28749,-0.0323608565201835
"5692",27131,0.179615530052732
"5693",28701,0.12835556248589
"5694",7788,4.4354531277566
"5695",23878,0.168118591128775
"5696",7561,4.64080003310839
"5697",25043,-0.267999169568501
"5698",32454,0.0203773568893464
"5699",22964,10.6026565211767
"5700",9808,0.105888155699251
"5701",9831,-0.0633878858830104
"5702",29495,0.121068433121529
"5703",23603,-0.170915215687915
"5704",23390,-0.00492467081414988
"5705",24556,0.12181462567797
"5706",23378,0.163011009034458
"5707",24078,0.155977306313953
"5708",8255,-0.514545707067556
"5709",21783,-0.177375647501348
"5710",815,4.55736542635084
"5711",23689,0.00949400678327687
"5712",30969,-0.0501374604037224
"5713",30241,0.185338134387026
"5714",43862,-0.0215092360819175
"5715",43744,-0.0990631707481948
"5716",48557,5.00113335895143
"5717",46307,-0.0467629783393616
"5718",45091,-0.0490063965469106
"5719",47592,-0.0358161651325358
"5720",42658,4.87241753259697
"5721",45554,4.55372629734274
"5722",48160,-0.00237195999029796
"5723",46095,-0.0139388179236659
"5724",45356,4.58512829868494
"5725",46987,-0.0243983052192331
"5726",46490,0.0347007644083193
"5727",46011,0.0674605888030422
"5728",47009,-0.00239771803903972
"5729",42877,0.0195478510482783
"5730",46228,-0.0255133088076058
"5731",45203,0.257730297367044
"5732",47472,0.0269946350925155
"5733",43084,-0.0412599153081193
"5734",47764,0.0623959090868927
"5735",47047,0.0105532364365203
"5736",45542,0.035003521806027
"5737",47134,0.0194622568090075
"5738",44650,0.0346266150173909
"5739",45330,0.0552071622905057
"5740",45646,-0.0669440795598219
"5741",45911,4.56983406497994
"5742",42811,4.51475959155183
"5743",48367,0.000174249978862931
"5744",44252,0.262560942255558
"5745",43667,-0.000543366076380229
"5746",44680,0.0346266150173909
"5747",43882,-0.0479600636905954
"5748",46707,0.00556860141622288
"5749",43250,0.0664292801541235
"5750",43087,-0.0053695216924367
"5751",48369,10.5181125123472
"5752",44458,-0.0252356828606434
"5753",42776,-0.0710771983641059
"5754",42786,-0.00344768774761389
"5755",46670,0.0145945736477346
"5756",43034,-0.0053695216924367
"5757",45623,0.0169887439173899
"5758",42894,25.0194480894352
"5759",35723,-0.00218278789511212
"5760",40456,0.319191256920667
"5761",41838,-0.015325707336352
"5762",37326,-0.0700700135415533
"5763",39853,-0.00872332563130539
"5764",37463,4.51678975209954
"5765",40205,-0.00306165296552726
"5766",37692,-0.0298523260255316
"5767",39377,0.0182777350288366
"5768",39569,0.0500556693440663
"5769",35434,4.80813592096502
"5770",41110,-0.0283083556878514
"5771",34783,-0.000897030539168093
"5772",41769,0.019065453811614
"5773",40967,-0.0518303358308368
"5774",40830,-0.0551295681544741
"5775",41139,0.0125420491657679
"5776",42253,-0.0461379441494798
"5777",39094,-0.00517851368975053
"5778",39413,0.109486313283608
"5779",41504,-0.00823225982737279
"5780",36289,0.116866503375043
"5781",36527,-0.0725992764524518
"5782",36946,0.0336800452504903
"5783",39120,-0.0286669137229517
"5784",41040,0.0320858013714186
"5785",38063,-0.0531102713816791
"5786",40396,-0.0524262008569292
"5787",40333,5.04598174774476
"5788",36355,0.0036040459374625
"5789",40191,-0.046659728968991
"5790",40502,-0.0526844373023965
"5791",40331,-0.059351748294035
"5792",38275,5.03212717344599
"5793",42394,4.58301440025819
"5794",41226,0.176901094749692
"5795",36853,-0.0598165940548196
"5796",37973,0.00156707042748822
"5797",41167,-0.0697637033597044
"5798",35417,-0.0541950274276443
"5799",38941,-0.0531102713816791
"5800",36972,-0.00835233338878434
"5801",39011,-0.0500414123827282
"5802",37509,0.0137221877395601
"5803",38793,-0.0314632072947947
"5804",36376,-0.119375915372226
"5805",36422,-0.0548685834566579
"5806",37467,-0.0470641900145323
"5807",41989,-0.050336607628374
"5808",39591,-0.0302727170262893
"5809",40300,-0.00823225982737279
"5810",36644,0.0432606604257082
"5811",38635,0.0423913261081178
"5812",39285,0.000116829232321156
"5813",41426,-0.00493016580099933
"5814",35380,-0.055803242993081
"5815",42039,-0.00280147923425299
"5816",39344,-0.000412460056762264
"5817",39289,-0.160446831681724
"5818",40865,0.102946216018071
"5819",36836,0.0989349374313901
"5820",34922,0.0227777350435759
"5821",40229,0.0191759712686385
"5822",35698,-0.0906767907315011
"5823",39736,0.0718132066171549
"5824",34819,-0.151630435767531
"5825",42517,3.89344331107332
"5826",41756,-0.0461379441494798
"5827",39878,-0.00872332563130539
"5828",35722,11.6004702674056
"5829",40429,-0.0367190527932709
"5830",39629,-0.0538326854492531
"5831",39172,-0.0286669137229517
"5832",37861,0.0337303188776185
"5833",38279,-0.0530857158311729
"5834",41106,4.58981385264403
"5835",37922,-0.00102432660400673
"5836",41298,0.0398410560872174
"5837",39258,0.0954962945901831
"5838",36650,-0.00021351750422386
"5839",35789,-0.00301731367921643
"5840",37629,0.0194921810556849
"5841",37256,-0.143802702153694
"5842",37675,0.0367083497242104
"5843",39756,-0.0281424099758735
"5844",41244,-0.0763140138894487
"5845",39557,0.00506939067059225
"5846",38558,-0.136908864820671
"5847",40523,-0.00306165296552726
"5848",37255,4.06809744426523
"5849",41662,-0.01553522159246
"5850",37619,0.0194921810556849
"5851",38685,-0.00267724426415815
"5852",41800,-0.00752480127455345
"5853",39039,-0.116804392949189
"5854",35327,0.128762298005071
"5855",36078,0.29910948435627
"5856",36933,-0.0541950274276443
"5857",39426,0.0333760710430905
"5858",36653,0.0364476196772753
"5859",40956,0.068303335050734
"5860",36010,-0.00901685384009404
"5861",40947,0.0192713208112577
"5862",37651,11.5011658769499
"5863",38051,0.0337303188776185
"5864",35435,0.0169798307883014
"5865",39905,-0.0596787139817852
"5866",40917,0.037670300831604
"5867",40941,-0.00823225982737279
"5868",36399,-0.109222326811572
"5869",42325,-0.0485241203762029
"5870",36142,-0.0598165940548196
"5871",40742,-0.0661383515147532
"5872",37522,-0.0612351427243395
"5873",37000,0.0299371626080902
"5874",36240,0.0299371626080902
"5875",39840,0.0423623181204746
"5876",37072,-0.0141333897054618
"5877",36639,-0.0301395109457638
"5878",36600,-0.00218278789511212
"5879",40033,-0.10762499909739
"5880",41518,0.0500996926278671
"5881",35999,-0.0541950274276443
"5882",39784,-0.0298523260255316
"5883",37424,-0.0547171427525008
"5884",35632,-0.0303641033903577
"5885",36013,0.0426425003190423
"5886",36315,0.0143129327527163
"5887",42311,-0.119347645883408
"5888",35158,-0.0566434182470897
"5889",40624,4.87205807816186
"5890",40185,-0.046659728968991
"5891",35615,1.42988057902377
"5892",36730,-0.00419927303773394
"5893",37803,0.0629275620612932
"5894",41895,-0.0344278300721588
"5895",35605,3.75724938073277
"5896",40672,-0.00186749973077867
"5897",37526,0.000116829232321156
"5898",40244,4.49377468881948
"5899",38772,0.0194921810556849
"5900",38932,0.0337303188776185
"5901",39593,4.48551966201331
"5902",36540,-0.00218278789511212
"5903",42597,-0.0580557341852383
"5904",35701,3.70911188019912
"5905",36943,-0.0541950274276443
"5906",41656,5.31729573631948
"5907",34734,17.2600225034583
"5908",41983,4.53030478900159
"5909",41599,-0.0652344555398525
"5910",39962,-0.212176023407785
"5911",40264,0.0776161909196128
"5912",39191,-0.0538318650844068
"5913",37317,-0.0700700135415533
"5914",39850,-0.00872332563130539
"5915",38229,-0.116804392949189
"5916",35311,0.0382534196093551
"5917",37938,11.3084872129185
"5918",39940,-0.00872332563130539
"5919",40882,0.0191759712686385
"5920",38744,0.0194921810556849
"5921",40145,-0.0697637033597044
"5922",42300,0.0186730389187637
"5923",35593,-0.0701755378873656
"5924",42362,-0.00752480127455345
"5925",42277,-0.00752480127455345
"5926",41252,-0.0516526353038168
"5927",37581,0.032468720371652
"5928",39807,0.0420006291745107
"5929",41118,-0.2769866359591
"5930",40992,0.0246680604783961
"5931",35112,-0.0290985211799101
"5932",38668,-0.00267724426415815
"5933",40665,10.407500519515
"5934",37178,-0.0289124042580262
"5935",41973,0.105748157154083
"5936",38705,0.0194921810556849
"5937",41407,0.0909504033353129
"5938",38566,-0.0742655891452918
"5939",38036,-0.00592925213482608
"5940",40347,-0.044227164799242
"5941",36556,-0.0485170111110238
"5942",38954,0.0569254355718753
"5943",34721,-0.0685787638625968
"5944",40253,0.0191759712686385
"5945",39347,0.00631297273888849
"5946",37494,-0.00267724426415815
"5947",35287,-0.00912921708509148
"5948",36874,0.0391424659412607
"5949",41098,-0.00137103950459731
"5950",36017,0.265844367759716
"5951",40629,0.037670300831604
"5952",39621,-0.00267724426415815
"5953",41681,-0.0135234238188983
"5954",39109,-0.0715224930768843
"5955",36979,-0.0541950274276443
"5956",39834,-0.00630094087531461
"5957",41024,-0.00823225982737279
"5958",40139,-0.113361779363168
"5959",42140,0.0228755683678817
"5960",37446,-0.00267724426415815
"5961",35299,4.51645475672774
"5962",39004,4.16743457996009
"5963",37091,10.6682989470085
"5964",39213,-0.0421023406951615
"5965",42365,-0.0247337675728563
"5966",40304,-0.00823225982737279
"5967",36904,0.0336800452504903
"5968",40612,-0.0518303358308368
"5969",41436,-0.00823225982737279
"5970",38737,0.269102480151453
"5971",38978,5.04896846130922
"5972",35374,-0.00176323744487058
"5973",38645,0.000116829232321156
"5974",42174,3.82534100977109
"5975",41912,0.0215038419010804
"5976",36326,0.000757205630367136
"5977",40995,-0.00823225982737279
"5978",35588,-0.07866196938902
"5979",36990,-0.0541950274276443
"5980",41799,12.0565320508983
"5981",35163,4.58933185145051
"5982",41382,10.2116137611838
"5983",39783,8.97102706601221
"5984",39444,0.440243076592606
"5985",42333,11.9369697235384
"5986",37184,-0.0226561141839526
"5987",36949,0.0391424659412607
"5988",37137,4.41839958090554
"5989",41483,4.07591391285017
"5990",40527,4.68979348711738
"5991",42268,0.019065453811614
"5992",36614,0.0199962239726288
"5993",41199,-0.157546424349222
"5994",36473,5.26472176451878
"5995",35034,4.56412759440746
"5996",36799,0.040800523832214
"5997",38589,-0.0547171427525008
"5998",38422,-0.0286669137229517
"5999",37596,-0.000412460056762264
"6000",38117,0.0171729459348225
"6001",42489,-0.151577168288613
"6002",38751,0.0194921810556849
"6003",37976,-0.00872332563130539
"6004",38609,0.000116829232321156
"6005",38104,-0.00872332563130539
"6006",41379,-0.0551295681544741
"6007",42462,-0.0151898396328967
"6008",35814,4.45216842700007
"6009",38693,-0.0547171427525008
"6010",39035,-0.10762499909739
"6011",40374,0.0417868469919149
"6012",37058,0.0169798307883014
"6013",34886,-0.0302167296501605
"6014",37130,-0.056112562866505
"6015",37014,0.0391424659412607
"6016",36247,-0.0351501316425659
"6017",41343,3.69637343965
"6018",38043,-0.0531102713816791
"6019",39861,-0.00872332563130539
"6020",41557,0.0320858013714186
"6021",40878,0.0191759712686385
"6022",42184,-0.103466855506723
"6023",36299,0.185105957223353
"6024",38072,-0.0610762052478912
"6025",37487,0.0342300169680007
"6026",39653,-0.0645557974183515
"6027",41185,-0.046659728968991
"6028",37593,-0.0298523260255316
"6029",35910,-0.00419927303773394
"6030",41224,11.6480132348643
"6031",38762,0.0194921810556849
"6032",37113,-0.0552064830108034
"6033",35445,10.7413323078933
"6034",39158,0.0455819287840106
"6035",37342,11.8256836584654
"6036",40782,-0.154933317031954
"6037",39597,-0.0700700135415533
"6038",36768,-0.123360256766215
"6039",40084,0.00417177132093273
"6040",36312,4.58416869730805
"6041",37090,0.0198489394868517
"6042",36871,0.00197646939983361
"6043",37433,4.63410470229496
"6044",36790,0.0869879678930398
"6045",35665,-0.0851513810047561
"6046",36186,4.43844885010634
"6047",41751,-0.0655422105757659
"6048",39419,-0.0531102713816791
"6049",37284,0.265329566514752
"6050",39641,4.5639707713464
"6051",40087,-0.0516773231624147
"6052",34939,-0.0302167296501605
"6053",36659,0.0297856287187711
"6054",35648,-0.00218278789511212
"6055",35226,-0.055100766883523
"6056",34927,0.0557055105556242
"6057",36775,0.0869879678930398
"6058",38276,-0.116804392949189
"6059",40607,0.0362313779682471
"6060",39790,-0.0314632072947947
"6061",40235,0.0500624004801767
"6062",37267,-0.0444758905738967
"6063",38682,-0.00267724426415815
"6064",39180,-0.0538318650844068
"6065",35509,0.0869879678930398
"6066",34892,-0.0302167296501605
"6067",38998,0.0214826732426459
"6068",37100,4.59139091662036
"6069",41555,4.58872536688775
"6070",41038,4.58872536688775
"6071",39149,0.176106679034607
"6072",40010,-0.0257689835360744
"6073",42442,0.0614503843801795
"6074",40036,-0.043114131786394
"6075",38090,0.00156707042748822
"6076",36305,0.000757205630367136
"6077",34839,-0.0623310845434025
"6078",36807,-0.0541950274276443
"6079",41237,-0.0516526353038168
"6080",39023,-0.10483092560091
