"","","s0",""
"8454",27688,5.62661968815942,5
"8455",32153,4.786605737414,3
"8456",29872,5.53695815081547,0
"8457",18355,4.87369829225541,0
"8458",14871,7.5420040986366,5
"8459",25762,11.0798109643152,0
"8460",31356,5.53806681096996,0
"8461",32467,7.13896508041884,2
"8462",25263,5.43218239857031,5
"8463",28856,5.86651985409275,0
"8464",30772,5.26599070037215,5
"8465",14253,5.61367162806972,0
"8466",29756,7.55130121657503,0
"8467",30710,5.45025828541002,0
"8468",23874,5.62074310117831,0
"8469",31924,11.7273510346437,5
"8470",32044,5.7096540519568,5
"8471",31728,5.44723024521162,0
"8472",23993,5.47798853022725,0
"8473",30942,5.88168917233053,5
"8474",29636,5.53744267107523,0
"8475",23792,6.35845067146969,2
"8476",17101,5.85205464893799,0
"8477",32041,8.64104613867974,0
"8478",13695,6.35642365599718,0
"8479",14760,5.88763135916421,0
"8480",26462,5.23662092251986,0
"8481",14392,5.8061683831827,0
"8482",30618,5.79576090110424,10
"8483",32697,4.51484310637526,0
"8484",34102,6.2466657682537,0
"8485",21856,7.2105712817282,0
"8486",19292,7.66994311184465,10
"8487",27575,7.20880153826687,0
"8488",30122,5.63850102990879,0
"8489",34371,5.64441129069485,5
"8490",32628,5.22415136889598,0
"8491",29573,6.19883452459,5
"8492",19984,6.27197283873151,10
"8493",33450,4.35299270445912,3
"8494",21419,5.27211686133009,0
"8495",33417,5.62751367218808,0
"8496",29254,5.71712047966638,5
"8497",32548,5.63827886695608,0
"8498",24775,6.2279474359336,0
"8499",25246,8.69160892247764,0
"8500",30814,5.64770295123716,5
"8501",28339,8.07698406493455,10
"8502",24323,7.17288374162773,0
"8503",19864,9.41352432338104,0
"8504",26292,6.16450592949379,0
"8505",26930,5.62858922285644,0
"8506",26992,7.31817452810488,0
"8507",20244,5.64877274090174,0
"8508",25694,5.40170659276012,0
"8509",23446,6.07585112304463,5
"8510",22274,5.99598472146098,0
"8511",31696,5.7101128960122,5
"8512",29708,5.26063294235882,0
"8513",19790,5.64832664261091,0
"8514",30837,5.52221638701109,0
"8515",30804,5.17010211776431,0
"8516",19962,5.78474360084055,0
"8517",31755,5.13774447977464,0
"8518",30595,5.79016432645716,0
"8519",24259,6.11877419312586,10
"8520",30756,8.83044418018255,0
"8521",33183,5.52803255804525,6
"8522",27314,5.59106300483823,0
"8523",27499,5.04011310961171,0
"8524",31126,5.8614417587094,0
"8525",33752,5.69000177960771,0
"8526",28212,5.81468422363229,0
"8527",27866,5.10456904801073,0
"8528",27389,5.76850906218828,0
"8529",26672,7.13823331334264,5
"8530",22165,5.59667269676717,0
"8531",31169,6.10222948672898,20
"8532",29378,5.53984335303594,0
"8533",31099,5.06623640210625,0
"8534",23205,5.80160774264113,0
"8535",32358,5.94130951882724,0
"8536",30599,4.79541835652667,0
"8537",30112,5.88712471511283,5
"8538",16432,9.64479559749733,10
"8539",29259,6.05848018734393,8
"8540",30672,6.15574870279547,0
"8541",28685,9.02036950025771,10
"8542",20723,7.08680756410073,0
"8543",32370,5.01382622977221,0
"8544",30796,15.026185456903,0
"8545",32350,5.85531453445753,5
"8546",27669,5.23548470438821,0
"8547",32704,6.52579041730307,0
"8548",33120,5.79904001802619,0
"8549",32433,5.64263992266035,5
"8550",25617,5.8856438650993,5
"8551",22359,5.87511992429455,0
"8552",19215,7.79202968211935,0
"8553",27027,7.99202735014438,0
"8554",30271,4.83112507624773,0
"8555",33216,8.54394282150219,0
"8556",28383,5.19032565199644,5
"8557",23087,5.72242536836785,0
"8558",20644,8.06922736338618,15
"8559",31898,5.17339514709562,0
"8560",29949,5.65825638753707,0
"8561",28453,5.65255911492895,0
"8562",33635,9.30748311282825,10
"8563",26090,5.25351345375685,0
"8564",25815,5.24061254948886,0
"8565",27614,5.63228265268368,5
"8566",28248,5.79539945149765,0
"8567",29606,5.41184855529679,0
"8568",25005,5.64796990682613,5
"8569",20148,5.56750200075735,0
"8570",25472,5.63833026264543,0
"8571",24487,5.19485277823075,5
"8572",31534,5.6862260898096,0
"8573",30090,5.64868073312678,5
"8574",26623,5.63945143683468,0
"8575",25652,5.56694121248337,0
"8576",27564,5.65320016532493,0
"8577",31998,6.06435378602154,0
"8578",25946,5.33798111865077,5
"8579",26881,5.56090358621731,0
"8580",34065,7.29376106172787,5
"8581",27917,7.10089344510146,10
"8582",19969,4.56121404592432,5
"8583",32103,4.59558653526757,5
"8584",12302,6.28930277377444,0
"8585",29896,5.56286784896095,0
"8586",27040,7.07732051737561,0
"8587",20834,5.10607937931257,0
"8588",30811,4.93548422012296,0
"8589",32324,6.50494672243408,0
"8590",31445,9.66885526933959,12
"8591",21397,4.89227706624856,5
"8592",30864,5.78839272567273,3
"8593",29925,7.27518214358938,5
"8594",29866,6.02959542446017,0
"8595",29077,4.22420473402943,0
"8596",32391,5.23614547261908,5
"8597",29753,4.68701493279206,2
"8598",29979,6.59353777901523,10
"8599",27296,5.79087913570584,0
"8600",32776,7.21101560347507,0
"8601",33403,5.52088251625779,5
"8602",27607,5.70149273352436,0
"8603",34679,5.63873934579811,0
"8604",33241,5.2455634579072,5
"8605",32918,5.17026274611224,0
"8606",28439,9.22453104735304,0
"8607",30512,6.47397181067073,7
"8608",24536,5.86905609572281,0
"8609",22986,4.90249730998899,0
"8610",30454,7.14915445557708,0
"8611",18902,6.09622299355319,0
"8612",30416,8.61326470061542,0
"8613",27723,7.2204221659425,5
"8614",27598,5.87180613456298,0
"8615",22433,8.68399851215508,10
"8616",34314,5.84917081376964,0
"8617",29351,7.23613164690318,0
"8618",29900,6.48965400697218,5
"8619",29770,3.92846103241185,0
"8620",32874,5.85953507091447,5
"8621",32536,8.2497494844504,0
"8622",28821,5.24875937199314,5
"8623",20304,5.87954108276256,0
"8624",26410,7.44766178497039,5
"8625",22684,6.11997631021566,5
"8626",23384,5.56139335289206,0
"8627",27732,5.10720646612656,0
"8628",30403,5.69640288428478,0
"8629",26593,5.73665706953828,0
"8630",32525,5.81012036868043,0
"8631",34617,5.64638003892026,5
"8632",30324,6.19417144410713,0
"8633",28431,5.65197979178943,0
"8634",31625,5.48041041765289,0
"8635",34603,5.63337680159802,0
"8636",34564,6.06525921795445,5
"8637",31702,5.24817600797285,0
"8638",33639,14.6653868958909,0
"8639",34195,5.86376292474214,0
"8640",32436,5.50096663443178,0
"8641",34057,7.92939080890775,0
"8642",31657,5.70168003045908,0
"8643",27116,5.60897525944927,0
"8644",32136,5.81233176511344,0
"8645",27893,5.10651675593874,0
"8646",34269,5.23419098064448,5
"8647",34377,5.49683695889606,10
"8648",32459,6.32255217927245,0
"8649",34219,5.68456322364859,0
"8650",34436,3.64143167880609,0
"8651",29001,8.14482523847482,0
"8652",32952,5.808956787632,0
"8653",29855,5.60024432934891,5
"8654",29585,5.59801453429577,0
"8655",33550,5.63428424923617,10
"8656",25871,5.82651773174102,0
"8657",34108,5.58242984501579,0
"8658",34416,5.69116456659189,0
"8659",34170,5.63259404909761,0
"8660",33020,5.72621380398106,10
"8661",32948,4.07842456923632,5
"8662",33161,6.63971141714237,0
"8663",33344,5.87395451439481,10
"8664",32613,5.64969819205199,5
"8665",34178,7.32873787235921,5
"8666",25058,6.67924333621493,0
"8667",30641,5.81539474038091,0
"8668",34003,4.65933419564555,0
"8669",32835,6.09222297109816,5
"8670",32254,5.30635453352692,0
"8671",31601,5.09095086144882,0
"8672",32904,5.88744751007474,0
"8673",32024,8.33829604188009,0
"8674",32361,7.23002686501806,0
"8675",30913,6.47219003303098,0
"8676",31517,5.6456778890618,0
"8677",25464,4.95110085189562,0
"8678",33319,7.38235763226705,0
"8679",34353,6.59552594265717,0
"8680",32069,5.73300782428547,0
"8681",31474,6.12415374915884,0
"8682",34327,5.8698262593167,5
"8683",34293,3.30298965178437,0
"8684",33647,5.720043717923,0
"8685",25941,5.5100447170567,10
"8686",32218,8.51709617623525,0
"8687",34321,6.0790452077771,0
"8688",30628,5.72729935615416,0
"8689",33508,5.71301008836797,0
"8690",33626,5.09224737290339,15
"8691",30731,7.81275611019053,0
"8692",31029,5.70675981091141,0
"8693",34287,5.08955481104291,5
"8694",31046,7.33233507105159,0
"8695",34410,5.58036098759166,5
"8696",26719,6.6459779376768,0
"8697",19213,6.39286717229829,10
"8698",31982,5.19534628573656,0
"8699",33854,4.52463447317015,0
"8700",33718,5.08308237374185,0
"8701",33046,5.49985851292167,0
"8702",28525,5.88784669489263,10
"8703",22168,9.37442527344243,0
"8704",30881,5.50596370844066,0
"8705",30937,5.72729935615416,0
"8706",31066,5.59845481192878,10
"8707",33686,6.63626703996279,10
"8708",31835,5.85845196482765,0
"8709",32448,8.3278649327346,0
"8710",32840,4.23004237382012,0
"8711",31663,5.13728581122621,0
"8712",34442,6.16806424155567,0
"8713",30167,5.2603161914243,5
"8714",27993,5.93321072101976,0
"8715",30978,5.55773345199778,0
"8716",28312,5.51479239043599,5
"8717",29346,6.63453746198024,0
"8718",30583,5.10260140514856,0
"8719",29394,5.71181596317225,0
"8720",31063,6.28777155060738,0
"8721",34207,5.71760271220983,0
"8722",32797,7.27733338702112,0
"8723",34540,5.06828589505312,0
"8724",34041,6.59552594265717,5
"8725",27147,5.56615700738025,0
"8726",34349,6.5720068752909,0
"8727",34439,5.63667609214644,0
"8728",27523,5.73189623535883,0
"8729",34230,5.5485053522966,5
"8730",31570,5.08940358733635,0
"8731",34554,6.92491046257863,0
"8732",34166,5.26882984812002,0
"8733",23196,10.6173616501786,0
"8734",30474,5.70854418809208,0
"8735",33933,4.344731206425,2
"8736",30533,4.69509291101443,0
"8737",33282,5.0974365320671,5
"8738",28025,11.1848429594886,0
"8739",33699,6.37814606038206,5
"8740",34324,5.69706316696708,0
"8741",34588,5.69706316696708,0
"8742",34580,5.81179754168854,0
"8743",32691,5.72527348154352,0
"8744",29280,3.96634134108956,5
"8745",31833,5.57153582076938,6
"8746",29245,6.30697317353174,0
"8747",32984,6.60264738125497,0
"8748",30770,5.09291218641973,0
"8749",33016,6.84508538569944,0
"8750",29362,8.33632868689357,5
"8751",26412,6.84538672802458,0
"8752",30667,5.58677353308982,0
"8753",30857,5.82503402519417,0
"8754",33129,5.72119416063517,3
"8755",32571,5.87610178022785,0
"8756",29474,5.90761145331792,0
"8757",34359,8.34765596560455,0
"8758",31831,6.59874474335821,0
"8759",25558,5.19735381320004,0
"8760",32607,5.70870535540672,0
"8761",30296,5.11424324340755,0
"8762",33278,5.09649620962957,0
"8763",34348,5.82205588688293,5
"8764",32539,7.33886822538654,0
"8765",32603,5.7864212242514,0
"8766",26520,5.11195911853268,0
"8767",32981,5.66715984343437,5
"8768",33664,7.22377810882105,0
"8769",32082,8.67627837472575,0
"8770",30996,5.79546282341947,0
"8771",32583,5.53409082753996,15
"8772",28942,5.37665339085992,5
"8773",31609,6.31984847264237,0
"8774",32194,5.19435530759796,0
"8775",31583,5.09758765960355,0
"8776",29305,14.5084530578022,0
"8777",31986,5.23958224943943,0
"8778",31564,5.24361944798471,0
"8779",32213,8.35296670181651,0
"8780",34134,16.7148171229282,0
"8781",28834,6.61250627009293,0
"8782",34433,5.59664091826107,5
"8783",25842,5.60753500295872,10
"8784",28509,5.11060773856676,0
"8785",33961,7.7420132538429,0
"8786",30249,5.59452917673085,0
"8787",31274,5.44636572311391,2
"8788",32558,8.2394028364927,5
"8789",32622,5.10058429064066,0
"8790",34528,6.16971959272983,0
"8791",33601,5.53082788473215,0
"8792",30216,5.66531728315548,0
"8793",31677,6.65399475946251,0
"8794",12829,5.83662605986123,0
"8795",6669,5.9798574406293,5
"8796",19918,11.0981720913621,5
"8797",5118,8.39267079079296,10
"8798",12806,6.22265939697217,5
"8799",205,5.48944763678663,0
"8800",6392,8.00533109564163,5
"8801",13552,5.2478244039181,0
"8802",13817,8.47192688995219,0
"8803",20498,8.45249803805133,0
"8804",10572,5.65147816621503,0
"8805",24190,7.52070601728117,0
"8806",15366,5.66268696220956,0
"8807",20822,5.54290556247574,0
"8808",20142,9.35226400597694,0
"8809",21492,5.07129232314485,0
"8810",12057,5.88741308208616,0
"8811",15201,5.55491935983322,0
"8812",16612,5.60384196169244,0
"8813",23856,5.23427068221047,0
"8814",17963,5.7331197468888,0
"8815",25308,9.08302845007368,10
"8816",19983,5.55376955458149,0
"8817",23652,6.58122049395286,0
"8818",20191,5.48716764844198,5
"8819",30072,7.0377221982457,0
"8820",25702,5.60501912484179,10
"8821",29409,5.70014791292857,0
"8822",20668,6.66528230090246,0
"8823",17258,6.23810817994412,0
"8824",21170,5.88476231945102,0
"8825",17569,8.41553773827287,0
"8826",31841,10.2178438136183,0
"8827",17389,5.14941566454313,0
"8828",23075,5.58501475463994,0
"8829",31965,5.57184863104735,0
"8830",19607,5.84167033596944,0
"8831",21959,5.58606741661173,0
"8832",34435,6.64160905942018,10
"8833",16632,6.65496545323531,0
"8834",29588,5.52321585732976,0
"8835",18850,6.07030772088566,5
"8836",3585,6.00900963473596,0
"8837",6818,8.14226593743656,10
"8838",22282,6.63945403951438,5
"8839",1117,10.5990059751586,5
"8840",6113,6.53747558185963,0
"8841",6973,5.91054831700059,5
"8842",2165,5.95304033692289,0
"8843",7072,14.3660183209993,10
"8844",12703,6.0890248995779,0
"8845",17006,7.07313105798284,5
"8846",12940,10.3041440026035,0
"8847",19802,8.26157699038595,15
"8848",7791,9.76942939889245,10
"8849",19115,9.08980874960655,0
"8850",7345,10.9521387643505,10
"8851",14039,5.96196309580583,5
"8852",6830,5.6696865156989,5
"8853",14676,9.9522877740781,5
"8854",2517,6.79516254920497,0
"8855",5065,6.5019396484253,0
"8856",5974,7.93923399671815,10
"8857",5984,5.70382955400959,6
"8858",23800,8.80870125841269,15
"8859",25427,14.8703965785658,15
"8860",27340,4.8164591338755,3
"8861",20737,6.03338929515088,0
"8862",20085,8.50326749780389,0
"8863",33060,6.53299611988079,0
"8864",26419,8.74171838009021,0
"8865",33412,6.50765053208901,0
"8866",26702,8.42231396756049,0
"8867",29525,6.06220236766543,0
"8868",24650,6.20246847258805,5
"8869",28429,6.19416942382041,10
"8870",34030,20.4949212094806,25
"8871",33894,9.25321508380899,0
"8872",33715,5.85738539873365,0
"8873",27495,6.14672979638325,0
"8874",32234,6.30154528206643,0
"8875",7233,9.32652742645053,0
"8876",7913,8.00843515148844,0
"8877",6319,7.620935960486,0
"8878",3017,9.27187349100287,0
"8879",2643,8.05961391804628,0
"8880",4813,8.74867533695602,0
"8881",8285,8.40703596799938,0
"8882",4150,11.2425519148223,0
"8883",5456,7.26973709320824,10
"8884",8003,12.443285401502,0
"8885",7333,10.1214741041741,0
"8886",1877,9.18768853877298,0
"8887",14268,15.039042932761,25
"8888",21197,9.30170176654417,0
"8889",13506,10.6237835280467,20
"8890",16132,16.4652969560151,0
"8891",19972,13.3746497728048,20
"8892",12439,14.4607108426315,0
"8893",16371,9.45247780257709,0
"8894",15796,10.270845710121,0
"8895",27250,8.56018615698861,0
"8896",20315,8.70919901843465,20
"8897",23639,9.8450727471233,0
"8898",15107,13.4177816497558,0
"8899",24270,9.74303762089718,0
"8900",14197,14.5380597823902,0
"8901",15489,8.78303854551987,5
"8902",26850,8.55832899503938,0
"8903",31067,9.63914380965701,0
"8904",27613,13.882136087968,0
"8905",34112,9.5291089851017,10
"8906",18012,8.61386571997975,0
"8907",21119,8.53590122992931,0
"8908",30443,9.97813013684267,0
"8909",5546,17.3791301926266,0
"8910",1408,24.2209060747362,0
"8911",4113,18.7182379284285,25
"8912",8194,19.7622417449212,0
"8913",3789,14.4314093784749,20
"8914",1836,25.8815820982503,0
"8915",15571,9.48886674002994,10
"8916",16014,10.80861805746,0
"8917",32028,17.9197435423453,0
"8918",32076,17.3602160499283,0
"8919",32250,23.5148781508289,0
"8920",31851,21.5874384546349,0
"8921",31971,18.7055582751584,0
"8922",32400,21.4619496864306,0
"8923",31230,18.7406214042037,0
"8924",31186,18.7104831052495,10
"8925",31891,17.6070065461039,0
"8926",32610,21.8476125915515,0
"8927",31629,17.7486386773574,0
"8928",31262,18.7406214042037,0
"8929",32565,22.0484184057552,0
"8930",31320,17.3651408800194,0
"8931",31621,17.7486386773574,0
"8932",31643,17.7486386773574,0
"8933",31764,70.9602202000999,0
"8934",31269,17.3651408800194,0
"8935",32512,21.4619496864306,0
"8936",32300,17.597440607932,0
"8937",31670,17.611931376195,0
"8938",32206,17.3553837703517,0
"8939",31873,21.4761439741885,0
"8940",31454,25.7505682686619,0
"8941",31952,21.4761439741885,0
"8942",31447,17.3651408800194,0
"8943",32445,45.4047954066054,0
"8944",32158,23.5148781508289,0
"8945",32593,21.8476125915515,0
"8946",31687,17.611931376195,0
"8947",31860,22.0626126935131,0
"8948",31485,21.8667317094005,0
"8949",31471,21.8667317094005,0
"8950",32560,22.0484184057552,0
"8951",31436,21.4810688042796,0
"8952",31217,17.611931376195,0
"8953",31822,18.7356965741126,15
"8954",31699,17.611931376195,0
"8955",32343,23.4612467758417,0
"8956",32522,21.4619496864306,0
"8957",31295,17.3651408800194,0
"8958",31880,17.6070065461039,0
"8959",53705,21.9169094572415,0
"8960",31866,17.7437138472663,0
"8961",31749,23.7714580944225,0
"8962",31306,17.3651408800194,0
"8963",32317,30.1578602559919,0
"8964",31942,22.0626126935131,0
"8965",32288,17.7341479090945,0
"8966",31531,17.611931376195,0
"8967",32210,17.3553837703517,0
"8968",31192,23.5246352604966,0
"8969",31925,21.8618068793094,20
"8970",32186,17.6021742665273,0
"8971",32019,22.0626126935131,0
"8972",32321,26.2606128144651,0
"8973",32284,17.7341479090945,0
"8974",32352,17.3460217621704,0
"8975",31909,18.7356965741126,0
"8976",32478,21.8476125915515,0
"8977",14512,8.97449687199308,0
"8978",17332,10.2151058042761,0
"8979",17879,15.3647679306821,0
"8980",21518,24.6325843123789,0
"8981",17911,20.3308008904932,0
"8982",8514,23.4632305874844,0
"8983",17539,20.953734682031,0
"8984",26361,26.7768899335622,0
"8985",17641,82.0479970011529,0
"8986",20697,22.9931102119851,0
"8987",18649,22.9915548618875,0
"8988",24889,13.8189044341231,0
"8989",27135,18.571579147995,0
"8990",26475,21.9259881634268,0
"8991",15930,18.5619114458904,0
"8992",26777,47.9146705129013,0
"8993",25546,16.9427829559162,0
"8994",19560,24.4985172105903,0
"8995",24611,20.2117665877938,0
"8996",19182,23.0798977841001,0
"8997",25710,14.7210924235016,0
"8998",30165,18.7718352665881,0
"8999",29435,23.5170212045938,0
"9000",29905,22.1041928345074,0
"9001",30023,21.9033870203037,10
"9002",29141,17.4017961909226,0
"9003",29690,17.6485866870982,0
"9004",30364,21.8925664221465,0
"9005",30605,21.4860806582115,0
"9006",30946,17.6169432301269,0
"9007",29952,17.4017961909226,0
"9008",29096,18.7772767151068,0
"9009",30106,101.332762107321,0
"9010",29724,18.7772767151068,0
"9011",30851,9.2781641891323,0
"9012",30940,21.4860806582115,0
"9013",29110,18.7772767151068,0
"9014",30102,30.0945442032674,0
"9015",30240,21.5122826666641,50
"9016",29321,21.5177241151828,0
"9017",29100,18.7772767151068,0
"9018",30724,21.4860806582115,0
"9019",30843,17.3701527339513,0
"9020",30781,18.7154949591814,0
"9021",30513,21.4336996044591,0
"9022",29537,17.4017961909226,20
"9023",30961,17.6169432301269,0
"9024",30143,21.8979455717849,0
"9025",30503,23.5347409462487,0
"9026",29820,17.4017961909226,0
"9027",30219,17.6431452385795,0
"9028",29738,18.7772767151068,0
"9029",30169,23.5558491228811,0
"9030",30715,17.3701527339513,0
"9031",30611,17.3701527339513,0
"9032",30644,17.7536505312893,0
"9033",30982,21.8717435633324,0
"9034",29129,21.5177241151828,0
"9035",29727,23.5612905713998,0
"9036",31036,21.4860806582115,0
"9037",30988,23.4853777476226,0
"9038",29211,17.4017961909226,0
"9039",30308,22.0933722363503,0
"9040",29965,21.9033870203037,0
"9041",30834,21.4860806582115,0
"9042",29442,18.7471384161527,0
"9043",29931,17.4017961909226,0
"9044",29664,17.6485866870982,0
"9045",30094,18.7718352665881,0
"9046",29610,17.7852939882606,0
"9047",31007,18.7456332581356,0
"9048",30303,21.5069035170256,0
"9049",29074,18.7471384161527,0
"9050",29735,18.7772767151068,0
"9051",30516,17.3752465657715,0
"9052",29438,18.7471384161527,0
"9053",30185,17.7798525397419,0
"9054",30903,45.9502247577968,0
"9055",29405,21.9033870203037,0
"9056",29145,21.5177241151828,0
"9057",29106,18.7772767151068,0
"9058",31138,17.6169432301269,0
"9059",30268,17.6431452385795,0
"9060",30137,101.332762107321,0
"9061",29686,21.9033870203037,0
"9062",30470,23.5399121365412,0
"9063",30575,49.7328975449197,0
"9064",30043,18.7718352665881,0
"9065",29080,18.7772767151068,0
"9066",29135,17.4017961909226,0
"9067",29520,21.5177241151828,0
"9068",29615,104.969236104964,0
"9069",30254,45.9764267662493,0
"9070",30479,26.5552847860177,0
"9071",31119,21.4860806582115,0
"9072",29369,22.1041928345074,0
"9073",31072,22.0725493775361,0
"9074",29121,17.4017961909226,0
"9075",29448,23.5170212045938,0
"9076",30760,21.8717435633324,0
"9077",29968,11.9230353398424,0
"9078",30828,21.4860806582115,0
"9079",29902,17.7852939882606,0
"9080",30151,21.8979455717849,0
"9081",10438,12.7654592655617,0
"9082",11823,22.8857493934089,0
"9083",2569,15.5991439318698,0
"9084",16033,19.6941299728459,0
"9085",19309,11.2094824303122,0
"9086",13825,14.9738988461894,10
"9087",22484,30.6361200404861,0
"9088",19642,15.6919606850999,0
"9089",13571,26.3417782490723,0
"9090",15751,18.0003100059307,0
"9091",13077,17.5277519904398,0
"9092",15623,15.1482741043626,0
"9093",21859,15.3357696922666,0
"9094",17065,16.2384725978002,0
"9095",18835,15.6228767507674,0
"9096",23962,22.5327913006904,0
"9097",22991,15.6263760023616,0
"9098",20254,44.6099994297908,0
"9099",21277,16.9985974022879,0
"9100",21819,22.5269111821212,0
"9101",19798,16.0225887527222,0
"9102",23363,17.6787259570606,25
"9103",24965,15.6242591688586,0
"9104",18623,16.9640430012266,0
"9105",23151,20.7890691552248,0
"9106",24378,9.64037369141475,0
"9107",17792,11.2179742734132,10
"9108",20174,18.1112769801552,0
"9109",22755,24.5632193797268,0
"9110",28536,17.4072968613526,0
"9111",26211,30.2428054578394,25
"9112",26982,17.435595313604,0
"9113",26425,17.6823858097796,0
"9114",26729,21.9371861429851,0
"9115",29020,21.9088876907337,0
"9116",28770,18.7526390865827,0
"9117",27445,26.339800288889,0
"9118",27244,21.5457655104405,0
"9119",27873,45.4829002927427,0
"9120",27583,17.8133353835184,0
"9121",26846,38.6949244094392,0
"9122",26870,30.2428054578394,0
"9123",25868,17.435595313604,0
"9124",27353,17.8133353835184,0
"9125",26337,17.435595313604,5
"9126",25517,22.9674173460483,0
"9127",28995,17.4072968613526,0
"9128",27887,18.7694688735377,0
"9129",25602,17.441397817887,10
"9130",24913,28.2126861308917,0
"9131",28486,21.9088876907337,0
"9132",27287,17.4298375861804,0
"9133",28075,18.7939451756919,0
"9134",29031,17.6540873575282,0
"9135",27551,23.3513575612239,0
"9136",25598,17.441397817887,0
"9137",26664,17.6823858097796,0
"9138",28072,23.5336896651789,0
"9139",28106,26.3284273542163,0
"9140",27325,23.5893319666575,0
"9141",26317,21.5515232378642,0
"9142",27484,18.8053181103646,0
"9143",28142,21.9144447285822,0
"9144",28381,49.770041672321,0
"9145",28173,18.7581961244312,0
"9146",28311,17.7963516965391,0
"9147",26962,17.6823858097796,0
"9148",26204,17.435595313604,0
"9149",27890,18.7996071724919,0
"9150",27188,18.7751798114104,0
"9151",26680,17.819093110942,0
"9152",26781,17.6823858097796,0
"9153",28603,18.7526390865827,0
"9154",28708,17.7907946586906,0
"9155",26040,17.6823858097796,0
"9156",28675,17.7907946586906,0
"9157",25643,22.1437944614718,0
"9158",27267,21.5457655104405,0
"9159",25569,23.6008921983642,0
"9160",26083,28.5326750904962,0
"9161",28622,23.5667912418298,0
"9162",25800,23.5950896940812,0
"9163",28229,17.4128538992011,0
"9164",28806,18.7827773855369,0
"9165",26975,49.7983401245724,0
"9166",26784,13.088265107709,0
"9167",25619,21.5573257421472,0
"9168",26773,17.6823858097796,0
"9169",27056,17.4298375861804,0
"9170",28162,17.7963516965391,0
"9171",28582,17.6540873575282,0
"9172",27164,17.6766280823559,0
"9173",28130,21.5287818234613,0
"9174",25989,21.5515232378642,30
"9175",26408,17.6823858097796,0
"9176",27780,21.9257174776887,10
"9177",26788,45.4943689580391,0
"9178",27706,21.5457655104405,0
"9179",26955,17.6823858097796,0
"9180",27037,23.5893319666575,0
"9181",28649,25.7927242499951,0
"9182",27878,21.9257174776887,0
"9183",28323,21.5287818234613,0
"9184",29067,17.6540873575282,0
"9185",26323,17.435595313604,0
"9186",28015,22.1208612950924,0
"9187",27074,21.5457655104405,0
"9188",28390,18.7827773855369,0
"9189",27112,17.8133353835184,0
"9190",27140,17.6766280823559,0
"9191",27383,17.4298375861804,0
"9192",27033,23.5893319666575,0
"9193",26596,17.435595313604,0
"9194",26154,21.5515232378642,0
"9195",28978,30.5271143523421,20
"9196",26938,17.6823858097796,0
"9197",26160,17.435595313604,0
"9198",27452,17.6766280823559,0
"9199",26020,17.6823858097796,0
"9200",26836,18.8110758377883,0
"9201",26430,17.6823858097796,0
"9202",27001,84.9056849273771,0
"9203",28003,49.781209462476,0
"9204",25759,17.6881883140626,10
"9205",26816,18.7809375388341,0
"9206",26013,17.6823858097796,0
"9207",26056,18.7809375388341,0
"9208",25775,17.6881883140626,0
"9209",28186,23.5723482796783,0
"9210",26633,17.819093110942,0
"9211",27472,18.7751798114104,20
"9212",27515,17.4298375861804,0
"9213",28109,21.5287818234613,0
"9214",27976,18.7939451756919,0
"9215",28150,23.5280789128724,0
"9216",25959,17.819093110942,0
"9217",28154,21.5287818234613,0
"9218",26922,34.8160064523655,0
"9219",26142,17.435595313604,0
"9220",25749,17.6881883140626,0
"9221",27911,17.4241266483077,0
"9222",27091,17.8133353835184,0
"9223",28781,23.5667912418298,0
"9224",26176,13.0967753827888,15
"9225",25942,22.1379919571888,0
"9226",28083,21.5343925757678,0
"9227",28594,17.6540873575282,0
"9228",28923,17.7907946586906,0
"9229",26934,21.9371861429851,0
"9230",26180,21.5515232378642,0
"9231",26285,17.819093110942,0
"9232",26025,45.4943689580391,0
"9233",28520,28.3488845407737,0
"9234",26988,22.1379919571888,0
"9235",27579,17.8133353835184,0
"9236",28062,17.6652551476832,0
"9237",28734,21.9088876907337,20
"9238",28966,17.7907946586906,0
"9239",28529,17.4072968613526,0
"9240",28112,21.5287818234613,50
"9241",27764,21.9314284155614,0
"9242",28986,21.5232247856128,0
"9243",26133,18.8110758377883,0
"9244",26887,17.819093110942,0
"9245",27006,21.9371861429851,0
"9246",26878,17.819093110942,0
"9247",27610,21.9314284155614,0
"9248",27358,22.1322342297652,0
"9249",26033,17.6823858097796,0
"9250",27657,18.7751798114104,0
"9251",26029,26.3455580163127,0
"9252",28182,83.4504907862958,0
"9253",26358,17.6823858097796,0
"9254",27916,17.8076244456457,0
"9255",27646,17.6766280823559,0
"9256",28560,17.7907946586906,0
"9257",28888,17.4072968613526,0
"9258",27621,17.6766280823559,0
"9259",26736,17.6823858097796,0
"9260",25885,21.5515232378642,0
"9261",25997,17.6823858097796,0
"9262",26917,17.435595313604,0
"9263",25772,17.6881883140626,0
"9264",27627,17.6766280823559,0
"9265",7575,11.9283680456526,5
"9266",7226,19.5149914839313,0
"9267",1822,33.8870120596917,0
"9268",2482,111.717831488956,0
"9269",13735,24.7252452031617,0
"9270",11589,10.1913847543628,0
"9271",18974,443.762484528566,0
"9272",16337,16.5758602361423,0
"9273",18612,17.8113976622731,0
"9274",22471,8.51773980420571,0
"9275",18510,43.9888660567776,50
"9276",21807,12.5425862740968,0
"9277",23022,23.1188256885031,10
"9278",22860,22.7666210015068,0
